Action,"Action Qty","Alt Qty","Item Code","Item Desc","Procurement Type",WareHouse,"On Hand Qty","Re-Order Point","Maximum Qty","On SO (5 Days)","Total On Hand","Alter Id",Title,"Product Line Desc","Item Type"
0,0,0,TW120NYBK,"Twisted Twine 120 Nylon Black","Buy to Stock",181,11392.5,N/A,10786,,63187.5,a9ef72a0-b778-59ce-94f8-b5a15a4c12c6,N/A,"Manufacturing Supplies",N/A
0,0,0,TW120NYBK,"Twisted Twine 120 Nylon Black","Buy to Stock",003,51795,N/A,0,,63187.5,e5fa5284-a850-59bc-982c-05531fedd6c1,N/A,"Manufacturing Supplies",N/A
transfer,0,0,TW36BPYBK,"Spool #36 Polyester Hollow Bra","Buy to Stock",000,24,N/A,0,1,64,c7c4b54e-0eb7-50fe-a706-4022c1c4b4be,"TW36BPYBK transfer 0 to 000",Rope,N/A
transfer,0,0,TW36BPYBK,"Spool #36 Polyester Hollow Bra","Buy to Stock",430,9,N/A,0,,64,1767f382-1ef0-5de1-b4bf-6eaed09c1912,"TW36BPYBK transfer 0 to 430",Rope,N/A
transfer,32,"64.0 LB",TW36BPYBK,"Spool #36 Polyester Hollow Bra","Buy to Stock",003,31,N/A,63,,64,49a7f170-6408-5fac-a99b-15610cb66614,"TW36BPYBK transfer 32 to 003",Rope,N/A
0,0,0,TW36BPYSD,"Spool #36 Polyester Hollow Bra","Buy to Stock",000,60,N/A,0,3,109.8,6ebf1d58-c4b5-5e73-95cc-6216b1def3d3,N/A,Rope,N/A
0,0,0,TW36BPYSD,"Spool #36 Polyester Hollow Bra","Buy to Stock",003,49.8,N/A,61,,109.8,5b80e02e-1d99-5672-9853-0fb124d4b600,N/A,Rope,N/A
transfer,16,"16.0 LB",TW36NYBK,"Twisted Twine 36 Nylon Black,","Buy to Stock",000,6,N/A,22,,68,1a155fa0-47f5-5b52-a741-3e17eb9a611e,"TW36NYBK transfer 16 to 000","Manufacturing Supplies",N/A
transfer,0,0,TW36NYBK,"Twisted Twine 36 Nylon Black,","Buy to Stock",003,62,N/A,0,,68,dc550996-ef02-583a-9a4e-360fbcc45df3,"TW36NYBK transfer 0 to 003","Manufacturing Supplies",N/A
transfer,0,0,TW45HTBK,"Twine 4.5mm HT Black (1,640 LF","Buy to Stock",003,26240,N/A,19314,,29520,11a0b2a9-c06e-5568-915c-f9696b5e4c01,"TW45HTBK transfer 0 to 003","Manufacturing Supplies",N/A
transfer,3280,"2.0 SP",TW45HTBK,"Twine 4.5mm HT Black (1,640 LF","Buy to Stock",000,3280,N/A,6560,1,29520,9bc97040-600c-5051-82f7-a8808363e55c,"TW45HTBK transfer 3280 to 000","Manufacturing Supplies",N/A
transfer,0,0,TW45HTSD,"Twine 4.5mm HT Sand (1,640 LF","Buy to Stock",000,35642,N/A,6560,,41189,ba0cd3a7-c0c7-5a2c-9b1f-d371dd040bac,"TW45HTSD transfer 0 to 000","Manufacturing Supplies",N/A
transfer,29734,"18.1 SP",TW45HTSD,"Twine 4.5mm HT Sand (1,640 LF","Buy to Stock",003,627,N/A,30361,,41189,c77f28ad-7910-5f3e-88a8-ef6f8e82020a,"TW45HTSD transfer 29734 to 003","Manufacturing Supplies",N/A
transfer,0,0,TW45HTSD,"Twine 4.5mm HT Sand (1,640 LF","Buy to Stock",181,4920,N/A,0,,41189,fdb3704d-46f3-5ad6-8b24-040f71f61357,"TW45HTSD transfer 0 to 181","Manufacturing Supplies",N/A
transfer,10000,"10.0 SP",TW532PYSD,"Polyester 5/32in Braided Cord","Buy to Stock",000,687.44,N/A,11302,,10687.44,3f47da50-243e-5ad4-be5d-43d6093b6016,"TW532PYSD transfer 10000 to 000","Manufacturing Supplies",N/A
transfer,0,0,TW532PYSD,"Polyester 5/32in Braided Cord","Buy to Stock",003,5000,N/A,0,,10687.44,cabf5377-8d59-51cf-afc8-98b607063b25,"TW532PYSD transfer 0 to 003","Manufacturing Supplies",N/A
transfer,0,0,TW532PYSD,"Polyester 5/32in Braided Cord","Buy to Stock",430,5000,N/A,0,3897.51,10687.44,7b1fe766-27bf-50a6-af6c-a212f4d241df,"TW532PYSD transfer 0 to 430","Manufacturing Supplies",N/A
transfer,0,0,TW84PYBK,"Twine 84 Polyester Black","Buy to Stock",000,126547.35,N/A,61800,218,915629.7,c9b698b7-240b-5de6-a5d6-d41e50523ec4,"TW84PYBK transfer 0 to 000","Manufacturing Supplies",N/A
transfer,372366,"361.5 1030",TW84PYBK,"Twine 84 Polyester Black","Buy to Stock",003,363620,N/A,735986,,915629.7,9d3add83-e0b0-5f92-a696-ebdf715c8d08,"TW84PYBK transfer 372366 to 003","Manufacturing Supplies",N/A
transfer,0,0,TW84PYBK,"Twine 84 Polyester Black","Buy to Stock",430,295281.35,N/A,271172,46602,915629.7,e4b5d6d1-7898-5ecf-aecc-140b07a2682b,"TW84PYBK transfer 0 to 430","Manufacturing Supplies",N/A
transfer,0,0,TW84PYBK,"Twine 84 Polyester Black","Buy to Stock",181,130181,N/A,4120,4698,915629.7,db781d25-5901-52d1-a13e-52e1e2de5559,"TW84PYBK transfer 0 to 181","Manufacturing Supplies",N/A
transfer,40843.54,"39.7 1030",TW84PYSD,"Twine 84 Polyester Sand 1030ft","Buy to Stock",000,25901.46,N/A,66745,31,76838.46,cf2b7039-2249-5446-967d-d501b8f7d939,"TW84PYSD transfer 40844 to 000","Manufacturing Supplies",N/A
transfer,0,0,TW84PYSD,"Twine 84 Polyester Sand 1030ft","Buy to Stock",003,31735,N/A,0,,76838.46,96306071-6423-5f05-b59e-a70ea1afb243,"TW84PYSD transfer 0 to 003","Manufacturing Supplies",N/A
transfer,0,0,TW84PYSD,"Twine 84 Polyester Sand 1030ft","Buy to Stock",430,9270,N/A,0,,76838.46,6ece4709-a3d0-54e0-81fb-3702a69c05a4,"TW84PYSD transfer 0 to 430","Manufacturing Supplies",N/A
transfer,0,0,TW84PYSD,"Twine 84 Polyester Sand 1030ft","Buy to Stock",181,9932,N/A,0,,76838.46,be8cd770-4aa3-5d9c-8674-347a521036f7,"TW84PYSD transfer 0 to 181","Manufacturing Supplies",N/A
transfer,13244,"12.9 1030",TW84PYYL,"Twisted Twine 84 Polyester Yel","Buy to Stock",000,,N/A,13244,,25779.58,fcd44918-30f0-514f-b442-f47988900780,"TW84PYYL transfer 13244 to 000","Manufacturing Supplies",N/A
transfer,0,0,TW84PYYL,"Twisted Twine 84 Polyester Yel","Buy to Stock",003,10300,N/A,0,,25779.58,46439fe6-a056-55fd-9b8e-58ef27114237,"TW84PYYL transfer 0 to 003","Manufacturing Supplies",N/A
transfer,0,0,TW84PYYL,"Twisted Twine 84 Polyester Yel","Buy to Stock",181,4459,N/A,0,,25779.58,9bdfe6e9-8306-5edd-bd4e-30cfb1afbef3,"TW84PYYL transfer 0 to 181","Manufacturing Supplies",N/A
transfer,0,0,TW84PYYL,"Twisted Twine 84 Polyester Yel","Buy to Stock",430,11020.58,N/A,4120,1500.75,25779.58,19af3cb7-c241-51e9-bb8b-ca4cfd895875,"TW84PYYL transfer 0 to 430","Manufacturing Supplies",N/A
0,0,0,UB3.25X55,"3/8 x 3.25 x 5.5 U-Bolt 4in Th","Buy to Stock",430,394,N/A,25,8,424,6434646e-15d0-57a1-9529-278b8e9304f4,N/A,Hardware,N/A
0,0,0,UB3.25X55,"3/8 x 3.25 x 5.5 U-Bolt 4in Th","Buy to Stock",000,30,N/A,0,,424,79478814-45cb-5334-89bb-9de1c66a1751,N/A,Hardware,N/A
transfer,1231,"1231.0 EA",UB4X55,"3/8 x 4 x 5.5 U-Bolt 4in Threa","Buy to Stock",000,,N/A,1231,,17095,927000ae-e2d7-5d47-8675-e16c38b9fe0b,"UB4X55 transfer 1231 to 000",Hardware,N/A
transfer,0,0,UB4X55,"3/8 x 4 x 5.5 U-Bolt 4in Threa","Buy to Stock",430,17095,N/A,9000,3910,17095,43a8835f-81b8-5f6e-912e-1c6b05d87b30,"UB4X55 transfer 0 to 430",Hardware,N/A
0,0,0,UB4X7,"3/8 x 4 x 7 U-Bolt 4in Thread","Buy to Stock",000,332,N/A,0,,1155,cc220b94-a92e-59a5-9399-f5b876c1250f,N/A,Hardware,N/A
0,0,0,UB4X7,"3/8 x 4 x 7 U-Bolt 4in Thread","Buy to Stock",430,623,N/A,1021,579,1155,6fa64dc2-e265-562a-afa4-ea5d42d0a311,N/A,Hardware,N/A
0,0,0,UB4X7,"3/8 x 4 x 7 U-Bolt 4in Thread","Buy to Stock",003,200,N/A,0,,1155,c0b1041e-dd67-5372-a06e-b989d7b07eca,N/A,Hardware,N/A
0,0,0,VAS-I,"Variable Assembly - Industrial","Make to Order",000,1,N/A,0,,1,61ec6706-4826-5362-a07c-f2eb220bb8d4,N/A,Netting,N/A
0,0,0,VEL1X6B,"1in x 6in Velcro One Wrap with","Buy to Stock",000,768,N/A,721,86,768,66cc3333-a497-5ef0-bca2-a30f937733ca,N/A,"Manufacturing Supplies",N/A
0,0,0,VELH1X25BK,"Item 1LH 1in x 25yd Hook Black","Buy to Stock",000,284.59,N/A,312,,343.17,44f2f33a-a865-50fb-99f8-028637e30c51,N/A,"Manufacturing Supplies",N/A
0,0,0,VELH1X25BK,"Item 1LH 1in x 25yd Hook Black","Buy to Stock",181,58.58,N/A,0,,343.17,6c7e783b-8e39-5468-9997-c02642b5b515,N/A,"Manufacturing Supplies",N/A
transfer,0,0,VELH1X6,"1in x 6in Velcro Hook","Make to Stock",430,934,N/A,0,,935,bcea05be-c42b-56e4-9303-23929867cb29,"VELH1X6 transfer 0 to 430","Manufacturing Supplies",N/A
transfer,249,"41.5 YD",VELH1X6,"1in x 6in Velcro Hook","Make to Stock",000,1,N/A,250,,935,8ba27715-c718-592f-89a1-429ab968f2d4,"VELH1X6 transfer 249 to 000","Manufacturing Supplies",N/A
0,0,"0.0 RL",VELL1X25BK,"Item 1in x 25yd Loop Black Sew","Buy to Stock",000,8.5,N/A,624,,8.5,3262355e-60a9-58ef-94b8-e4705fb81e98,N/A,"Manufacturing Supplies",N/A
0,0,0,VELL1X6,"1in x 6in Velcro Loop Black","Make to Stock",000,454,N/A,250,,704,fdc1165a-6ce9-5937-a526-d8a78e0c651f,N/A,"Manufacturing Supplies",N/A
0,0,0,VELL1X6,"1in x 6in Velcro Loop Black","Make to Stock",003,250,N/A,0,,704,5022972d-a026-554b-be73-d078007ed35d,N/A,"Manufacturing Supplies",N/A
0,0,0,WNC-7.87SQOR,"1"" Orange raw web net (ends un","Buy to Stock",430,2415.18,N/A,0,,2415.18,7091d363-9507-5a74-9016-844943f6df72,N/A,"Web Net",N/A
transfer,0,0,WNY200BK,"Webbing Nylon 2in 4 Panel Blac","Buy to Stock",000,53261.9,N/A,10928,737,152056.66,b9e63aa0-aa4d-5a02-8ba9-301b88977673,"WNY200BK transfer 0 to 000","Manufacturing Supplies",N/A
transfer,0,0,WNY200BK,"Webbing Nylon 2in 4 Panel Blac","Buy to Stock",003,39899.66,N/A,0,,152056.66,180131be-dc80-5534-9fb6-4d0d8579abc0,"WNY200BK transfer 0 to 003","Manufacturing Supplies",N/A
transfer,0,0,WNY200BK,"Webbing Nylon 2in 4 Panel Blac","Buy to Stock",181,1556.5,N/A,0,26,152056.66,8bae61bb-10dd-54cf-8cec-98b82d9a12fa,"WNY200BK transfer 0 to 181","Manufacturing Supplies",N/A
transfer,62661.4,"20887.1 YD",WNY200BK,"Webbing Nylon 2in 4 Panel Blac","Buy to Stock",430,57338.6,N/A,120000,22315,152056.66,ccc7f242-d647-5189-807f-6f5a4cd887a2,"WNY200BK transfer 62661 to 430","Manufacturing Supplies",N/A
0,0,0,WPP200BK,"Webbing Polypropylene 2in Blac","Buy to Stock",003,900,N/A,0,,2993.14,753f637c-47e3-5ffb-8a16-7ba1c7f79a99,N/A,"Manufacturing Supplies",N/A
0,0,0,WPP200BK,"Webbing Polypropylene 2in Blac","Buy to Stock",000,893.14,N/A,603,66,2993.14,f8ccf1a9-6c73-5ad9-92aa-57941614ee4a,N/A,"Manufacturing Supplies",N/A
0,0,0,WPP200BK,"Webbing Polypropylene 2in Blac","Buy to Stock",181,1200,N/A,600,,2993.14,a845b509-0de3-503d-a986-306db41203b9,N/A,"Manufacturing Supplies",N/A
transfer,0,0,WPP300BK,"Webbing Polypropylene 3in Blac","Buy to Stock",181,19582.37,N/A,12000,16409.76,176589.67,fa0170ce-1baf-5b29-ab2c-955594453124,"WPP300BK transfer 0 to 181","Manufacturing Supplies",N/A
transfer,0,0,WPP300BK,"Webbing Polypropylene 3in Blac","Buy to Stock",430,11477.01,N/A,12000,,176589.67,7db85c8a-b30e-5fb5-9403-e8072a05f794,"WPP300BK transfer 0 to 430","Manufacturing Supplies",N/A
transfer,49915,"16638.3 YD",WPP300BK,"Webbing Polypropylene 3in Blac","Buy to Stock",003,99093,N/A,149008,,176589.67,3a679997-0117-5cae-9731-edbdd307ec9b,"WPP300BK transfer 49915 to 003","Manufacturing Supplies",N/A
transfer,0,0,WPP300BK,"Webbing Polypropylene 3in Blac","Buy to Stock",000,46437.29,N/A,12000,9542.36,176589.67,266e89eb-510f-530a-9679-5791daa3d0b8,"WPP300BK transfer 0 to 000","Manufacturing Supplies",N/A
transfer,0,0,WPP300GY,"Webbing Polypropylene 3in Gray","Buy to Stock",000,6136,N/A,0,,7542.34,10d48252-255f-5c1e-96f9-623e1d4ac258,"WPP300GY transfer 0 to 000","Manufacturing Supplies",N/A
transfer,7200,"2400.0 YD",WPP300GY,"Webbing Polypropylene 3in Gray","Buy to Stock",003,,N/A,7200,,7542.34,ea0d5e80-92e4-5e1e-91c8-b1da6619c845,"WPP300GY transfer 7200 to 003","Manufacturing Supplies",N/A
transfer,0,0,WPP300GY,"Webbing Polypropylene 3in Gray","Buy to Stock",181,1406.34,N/A,1800,,7542.34,44c13d06-6b63-55c2-9da8-432ada95d5c0,"WPP300GY transfer 0 to 181","Manufacturing Supplies",N/A
transfer,0,0,WPP300SD,"Webbing Polypropylene 3in Sand","Buy to Stock",181,7674.08,N/A,1800,,19165.95,a006d21e-5339-50da-9c1e-1f94a09ae3b5,"WPP300SD transfer 0 to 181","Manufacturing Supplies",N/A
transfer,0,0,WPP300SD,"Webbing Polypropylene 3in Sand","Buy to Stock",000,1891.87,N/A,900,37,19165.95,ba309526-4dc5-527d-8b02-93bde66cf0d9,"WPP300SD transfer 0 to 000","Manufacturing Supplies",N/A
transfer,9565.95,"3188.7 YD",WPP300SD,"Webbing Polypropylene 3in Sand","Buy to Stock",003,9600,N/A,19800,,19165.95,346d69ee-f841-5cdb-a43e-3643c9c55056,"WPP300SD transfer 9566 to 003","Manufacturing Supplies",N/A
0,0,0,WPP300WH,"Webbing Polypropylene 3in Whit","Buy to Stock",003,3600,N/A,1000,,10737.35,00a53347-f3da-5257-a76e-6e44b09305d5,N/A,"Manufacturing Supplies",N/A
0,0,0,WPP300WH,"Webbing Polypropylene 3in Whit","Buy to Stock",000,6248.35,N/A,1200,6027,10737.35,2df51319-54d2-5d1c-b6a3-26c42e8c6925,N/A,"Manufacturing Supplies",N/A
0,0,0,WPP300WH,"Webbing Polypropylene 3in Whit","Buy to Stock",181,889,N/A,1200,,10737.35,a42f7ca7-ba3f-503f-8875-53499b2ec0d5,N/A,"Manufacturing Supplies",N/A
0,0,0,WPP400BK,"Webbing Polypropylene 4in Blac","Buy to Stock",181,1749,N/A,860,,4444.49,e547f459-1351-5e19-af56-b7a9217a0ea6,N/A,"Manufacturing Supplies",N/A
0,0,0,WPP400BK,"Webbing Polypropylene 4in Blac","Buy to Stock",000,2695.49,N/A,1200,81.98,4444.49,2fda8029-4ae6-5a45-be2f-01a65c88f241,N/A,"Manufacturing Supplies",N/A
0,0,0,WPY100BK,"Webbing Polyester 1in Black","Buy to Stock",430,572,N/A,0,3,5086.13,467a9037-bcf4-5e21-890b-920ae99e325f,N/A,"Manufacturing Supplies",N/A
0,0,0,WPY100BK,"Webbing Polyester 1in Black","Buy to Stock",000,4514.13,N/A,2475,493.5,5086.13,b6f8287c-b783-52be-b4ba-e67e33e6bf2c,N/A,"Manufacturing Supplies",N/A
transfer,0,0,WPY100LB,"Webbing Polyester 1in Light Bl","Buy to Stock",003,6980,N/A,0,,7352.64,862ca029-5422-594b-8bab-3db056b8fe41,"WPY100LB transfer 0 to 003","Manufacturing Supplies",N/A
transfer,0,0,WPY100LB,"Webbing Polyester 1in Light Bl","Buy to Stock",000,372.64,N/A,0,,7352.64,44e91c24-e875-572f-b347-c6fa82315d13,"WPY100LB transfer 0 to 000","Manufacturing Supplies",N/A
transfer,5000,"16.7 RL",WPY100LB,"Webbing Polyester 1in Light Bl","Buy to Stock",181,,N/A,5000,,7352.64,444f19ae-f869-5e1e-945f-099da3ab00ae,"WPY100LB transfer 5000 to 181","Manufacturing Supplies",N/A
0,0,0,WPY100OR-WS,"Webbing Polyester 1in Orange","Buy to Stock",000,3100,N/A,3000,,3100,0d1b8a90-2562-5170-9fc0-652c48851b3a,N/A,"Manufacturing Supplies",N/A
0,0,0,WPY150GN,"Webbing Polyester 1.50in Green","Buy to Stock",003,198000,N/A,0,,201161.32,98fdcf04-ea85-55a3-9c8c-572739e013bb,N/A,"Manufacturing Supplies",N/A
0,0,0,WPY150GN,"Webbing Polyester 1.50in Green","Buy to Stock",000,3161.32,N/A,3325,2175,201161.32,e742b743-69fe-5d9d-93b5-0529f5e9a020,N/A,"Manufacturing Supplies",N/A
0,0,0,WPY200BK,"Webbing Polyester 2in Black","Buy to Stock",000,2032.55,N/A,0,,2032.55,614379f1-21e1-5ca7-9bf1-d9b2e3e1e795,N/A,"Manufacturing Supplies",N/A
0,0,0,WPYTB2YL,"Web Polyester Tube 2in Yellow","Buy to Stock",181,4.49,N/A,0,17,304.49,4edbdb78-077a-5c3a-92fc-d2af2da121d7,N/A,"Manufacturing Supplies",N/A
0,0,0,WPYTB2YL,"Web Polyester Tube 2in Yellow","Buy to Stock",000,300,N/A,130,,304.49,55b6c2ba-6da5-56fb-8758-fb1d8016b451,N/A,"Manufacturing Supplies",N/A
transfer,0,0,WRATR36,"Web Ratchet 1.5in 6K lb, Wide","Buy to Stock",000,335,N/A,0,50,1789,62b2aad4-b0b1-5a16-9d72-de3f45446416,"WRATR36 transfer 0 to 000",Hardware,N/A
transfer,0,0,WRATR36,"Web Ratchet 1.5in 6K lb, Wide","Buy to Stock",003,1454,N/A,0,,1789,a9e1dfde-e587-5b55-b230-aba17dc0ca47,"WRATR36 transfer 0 to 003",Hardware,N/A
transfer,86,"86.0 EA",WRATR36,"Web Ratchet 1.5in 6K lb, Wide","Buy to Stock",181,,N/A,86,,1789,240e4ae1-1387-53cc-af37-065fa897923d,"WRATR36 transfer 86 to 181",Hardware,N/A
0,0,0,WSTPY70BK,"1in x 27.5in Black Web Strap w","Make to Stock",000,1659,N/A,1104,166,11588,69e042bc-c6ac-5435-a8ef-ad099810a545,N/A,Hardware,N/A
0,0,0,WSTPY70BK,"1in x 27.5in Black Web Strap w","Make to Stock",003,5750,N/A,7105,,11588,f1b64050-184d-5cca-ade5-cb2c1b9c1eea,N/A,Hardware,N/A
0,0,0,WSTPY70BK,"1in x 27.5in Black Web Strap w","Make to Stock",181,122,N/A,0,,11588,d1e87926-0c8e-5bb1-b701-ad6b182606f6,N/A,Hardware,N/A
0,0,0,WSTPY70BK,"1in x 27.5in Black Web Strap w","Make to Stock",430,4057,N/A,6000,2177,11588,2dec4312-4cf8-594f-b51f-4af853ddc54e,N/A,Hardware,N/A
transfer,0,0,WSTPY91OR,"1in x 35.83in Orange Web Strap","Make to Stock",000,900,N/A,616,,1205,5f1a9309-2545-581b-abbd-801482ecb4d0,"WSTPY91OR transfer 0 to 000",Hardware,N/A
transfer,0,0,WSTPY91OR,"1in x 35.83in Orange Web Strap","Make to Stock",181,286,N/A,300,,1205,b54e732d-9b1a-5359-8d4a-b93b68b1ff24,"WSTPY91OR transfer 0 to 181",Hardware,N/A
transfer,281,"281.0 EA",WSTPY91OR,"1in x 35.83in Orange Web Strap","Make to Stock",430,19,N/A,300,103,1205,67f71e73-1971-5576-92ea-766502e4549c,"WSTPY91OR transfer 281 to 430",Hardware,N/A
transfer,531.6953,"177.2 YD",WVN250WH,"Web Vinyl 2-1/2in White","Make to Stock",000,68.3047,N/A,600,,2723.3047,f7cfa468-7e0d-57ac-a73b-5d90a6f74f24,"WVN250WH transfer 532 to 000","Manufacturing Supplies",N/A
transfer,0,0,WVN250WH,"Web Vinyl 2-1/2in White","Make to Stock",003,2475,N/A,0,,2723.3047,1d893ddf-f412-544b-abac-ffffa10c4207,"WVN250WH transfer 0 to 003","Manufacturing Supplies",N/A
transfer,0,0,WVN250WH,"Web Vinyl 2-1/2in White","Make to Stock",181,180,N/A,0,,2723.3047,2d69a5e3-2da5-5711-8e57-9f2fd332fa8d,"WVN250WH transfer 0 to 181","Manufacturing Supplies",N/A
transfer,0,0,WVN258BK,"Web Vinyl 2-1/2in Black 18oz","Make to Stock",000,660,N/A,0,,2616.25,8cef06fb-f82d-5f06-bd41-e772d992356f,"WVN258BK transfer 0 to 000","Manufacturing Supplies",N/A
transfer,660,"220.0 YD",WVN258BK,"Web Vinyl 2-1/2in Black 18oz","Make to Stock",181,1956.25,N/A,3994,,2616.25,a395a254-65b0-5736-9ec7-b7d4cb78bf3b,"WVN258BK transfer 660 to 181","Manufacturing Supplies",N/A
0,0,0,WVN6SLBK,"6in Flat Vinyl Black Sleeve As","Make to Stock",000,2593,N/A,1045,1810,2593,baa7a2b9-d6e8-52b3-8c3f-6eb26424ed03,N/A,"Manufacturing Supplies",N/A
transfer,0,0,X08,"8 ft Extension","Buy to Stock",000,150,N/A,0,,229,84aed9d2-ef02-53e8-9e1b-fb1561737fa6,"X08 transfer 0 to 000",Hardware,N/A
transfer,137,"137.0 EA",X08,"8 ft Extension","Buy to Stock",430,79,N/A,216,58,229,cecfcee5-38e6-5481-81aa-b2e49103750c,"X08 transfer 137 to 430",Hardware,N/A
0,0,0,X10,"10 ft Extension","Buy to Stock",430,53,N/A,41,12,53,7494cde1-42b6-5184-8d3d-4b6ab46e30e5,N/A,Hardware,N/A
0,0,0,XCAB,"1/4in x 11ft Galv Cable with o","Buy to Stock",430,300,N/A,261,139,300,ab7ae3ef-b659-59e6-bf79-d288f119abcd,N/A,Hardware,N/A
0,0,0,XS600,"Extension Shim with Adhesive","Buy to Stock",430,1920,N/A,1657,368,1920,c1600d45-1e8a-502a-8794-48da14e5dfc0,N/A,Hardware,N/A
0,0,0,ZIP10-26BK,"Zipper  26in Length, 10mm Gaug","Buy to Stock",000,16,N/A,29,,16,562f9788-a2be-5232-8bf2-efc078ca3b09,N/A,"Manufacturing Supplies",N/A
0,0,0,ZIP10-40BK,"Zipper 40in Length, 10mm Gauge","Buy to Stock",000,43,N/A,41,,43,fab0a965-a351-5ebe-a665-f1bd612e6d79,N/A,"Manufacturing Supplies",N/A
0,0,0,ZIP10-60BK,"Zipper 60in Length, 10mm Gauge","Buy to Stock",000,37.82,N/A,37,8,37.82,9973d619-6ef2-5282-a488-c86c0b86033d,N/A,"Manufacturing Supplies",N/A
